file,treatment,fly,orientation,n_turns,turn_bias,switchiness,clumpiness,distance_mm,walking_speed_mm_s,fraction_walking,tortuosity
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,36,upright,582,0.5817555938037866,0.9353523216476356,0.5458066389898811,23248.181613146364,4.810551548036652,0.5889252234575976,3.3873583461749917
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,37,inverse,881,0.5079545454545454,0.8807689969905543,0.568753169469448,34615.533629809346,5.8991349937739495,0.7892372778077613,3.4113061128133375
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,38,upright,344,0.6997084548104956,1.0158662398985596,2.854576275817338,13318.616142944069,4.330881179963691,0.4196764709073353,3.205297175739531
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,39,inverse,439,0.3744292237442922,0.8743703223582872,0.8316159887646325,18398.23787499931,4.413170024384997,0.4807288752098489,3.550896141420961
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,40,upright,773,0.4740932642487047,0.9415679746430045,0.5732115415298425,29910.694228181743,5.63378752586094,0.6978418527969974,3.426169544738156
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,41,inverse,715,0.6092436974789915,0.8395146859452688,0.5013112265320824,27433.664204538276,4.9697711478085695,0.702691432245061,3.3268469159808878
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,42,upright,63,0.2903225806451613,0.8354446100347739,1.042387655546289,5094.12117707849,3.393815383828659,0.06537566453871939,4.413882817895816
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,43,inverse,553,0.38768115942028986,1.093281805122638,0.5811744221294853,21352.889181035676,4.531015793275935,0.5601454697315075,3.187085033970838
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,44,upright,779,0.35989717223650386,0.9078292393696868,0.5704669677298668,27861.26044117448,5.0752533819722245,0.6985007991105552,3.0910933595050114
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,45,inverse,460,0.3572984749455338,0.9460565781088941,0.5907895775612068,22694.93931666659,4.473879676662545,0.6281221413947815,4.221461405777466
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,46,upright,620,0.5541195476575121,0.9103416668683595,1.1799538581343658,23957.14308313036,4.964184289521027,0.6052105091527634,3.1926028232945374
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,47,inverse,419,0.6267942583732058,0.9585223189622114,0.6739766782332156,17968.79807245658,4.1927289920768915,0.4696578887746388,3.520700247278799
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,48,upright,892,0.40404040404040403,0.7955963149876213,0.6413192822836412,32156.511601085418,6.03389996256199,0.7024579673556689,3.0820347453684382
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,49,inverse,661,0.4196969696969697,1.0249196408803511,0.42770016645537023,30515.201919874307,5.372868879576905,0.7503403022582109,3.922171253189966
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,50,upright,710,0.43582510578279265,0.8875017655367232,1.4157925457733103,25165.1585921446,5.341161312696737,0.6816570145372888,3.063658175865946
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,51,inverse,698,0.6341463414634146,0.93822391688771,0.6000228244419914,26570.388037092027,5.2496638384052074,0.645477927667839,3.2352591225733303
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,52,upright,281,0.3892857142857143,0.9347187200076302,1.1656049620982178,14016.591725630082,4.466417883018634,0.3455375881803641,3.8039718700178113
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,53,inverse,203,0.6039603960396039,1.071184038822282,1.0841211154494108,10413.761366711238,4.008667010226201,0.2838744270154338,3.8509647985411433
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,54,upright,1025,0.578125,0.873726121037949,0.4182386401700845,36009.10150207574,6.084246035582728,0.7930088325987352,3.085762836042912
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,55,inverse,979,0.37627811860940696,0.8090016476609926,0.40585264425385126,35568.207850067934,5.995906953354023,0.7958395994332258,3.2388507375020263
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,56,upright,542,0.3974121996303142,0.7964929482200134,0.583276462231402,20146.374415746843,4.3956349160952985,0.5341288282464753,3.2961617013529456
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,57,inverse,750,0.3538050734312417,0.8215748310792499,1.1491284924771688,28762.721598318785,5.539080907755594,0.6853661564656013,3.2723106014691625
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,58,upright,259,0.32945736434108525,1.153672551092365,3.0580301113870294,11270.695053433064,4.185759311393479,0.32035553463895694,3.4522439063523946
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,59,inverse,793,0.4936868686868687,1.011539264654863,0.4505666055673183,33272.98072070973,5.5716955763618605,0.794874466994937,3.594750025898751
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,60,upright,639,0.384012539184953,1.0253491462135444,0.6818727164437873,25270.45608046466,5.057893616638583,0.6315224693124416,3.377836946182927
